gene_name	chr	predicted_gex_rank
RPS3	chr11	0.4592953776861517
NLRP6	chr11	0.3750486617206964
CLNS1A	chr11	0.5718382029599406
OR51B4	chr11	0.30205213239176176
TSPAN32	chr11	0.31407068916836695
NCAPD3	chr11	0.6423214092560461
QSER1	chr11	0.7646641067217429
TMEM218	chr11	0.7660943297995353
KCNE3	chr11	0.3765352495526476
ANGPTL5	chr11	0.3213241543653768
PRMT3	chr11	0.7487348789070615
SAA2	chr11	0.31180519516999283
DNHD1	chr11	0.349021674214306
MYO7A	chr11	0.4002521508608744
OR5L2	chr11	0.2924516934986567
CCDC73	chr11	0.3196711143446408
TRIM51	chr11	0.2965196803768519
TPCN2	chr11	0.7891660715106829
COA4	chr11	0.8838423827326339
PLAAT2	chr11	0.3062931354880951
USP47	chr11	0.3560747557117242
OR4C13	chr11	0.27713310589668866
ELP4	chr11	0.6741377364709221
UBQLNL	chr11	0.2996365269433495
SAA1	chr11	0.3010876760770451
CREB3L1	chr11	0.5123162071212234
PATE1	chr11	0.30072091226397885
TIMM10B	chr11	0.7650655936033495
LTO1	chr11	0.7586391530065403
TMEM179B	chr11	0.5214022964448317
TAGLN	chr11	0.7018719277557574
TMPRSS5	chr11	0.32624313141081795
CATSPER1	chr11	0.2955137576739153
ALKBH8	chr11	0.47293374521762666
REXO2	chr11	0.41079339695918193
NFRKB	chr11	0.834235193066615
SLC22A6	chr11	0.30299285853866575
OR10G9	chr11	0.2957854990622986
TRIM68	chr11	0.5482947391544146
SLCO2B1	chr11	0.33093259947590675
OR4A15	chr11	0.28927735924062536
OR51M1	chr11	0.3247305731341916
SLC25A22	chr11	0.7443391512528492
CCDC82	chr11	0.7735787361701414
HTR3B	chr11	0.32753677534355147
TSPAN4	chr11	0.6009924429942213
SYTL2	chr11	0.4001974577319366
POLR2G	chr11	0.6340295952426819
TMEM223	chr11	0.5904069739496562
SLC36A4	chr11	0.7373028105724627
LIN7C	chr11	0.6911517624411327
MUC15	chr11	0.3170987787826902
ALG9	chr11	0.3604263547095471
ST14	chr11	0.34812392720629504
OR10G4	chr11	0.3070817092107346
RRAS2	chr11	0.7529821398618376
INCENP	chr11	0.7986400198514864
SHANK2	chr11	0.7459812888407513
ARHGAP1	chr11	0.35484745969558856
ANKK1	chr11	0.35788852568003676
BRSK2	chr11	0.7017627971866012
PPP2R1B	chr11	0.7231984978314364
MS4A10	chr11	0.30419751255995586
SWAP70	chr11	0.8692202266536139
OR4A47	chr11	0.300829538148927
AAMDC	chr11	0.7213585539422382
OR9G1	chr11	0.3078706164691162
SLC43A3	chr11	0.35986646347425316
CCDC90B	chr11	0.7270797451124159
MS4A4A	chr11	0.32472451084539433
MRPL48	chr11	0.44860225728452124
PTPMT1	chr11	0.7511620562132283
BCL9L	chr11	0.5207044906090129
KIAA1549L	chr11	0.31268726736032165
MRGPRD	chr11	0.29718750035584607
OR4C12	chr11	0.2958741885232149
OR4A16	chr11	0.28048694313736167
TMPRSS4	chr11	0.4167364768538352
RAB6A	chr11	0.7158824022364871
MTMR2	chr11	0.7267999040778234
SLC37A4	chr11	0.5815986174567362
NOX4	chr11	0.4952664667844931
TNKS1BP1	chr11	0.5379639440190723
ZBED5	chr11	0.7276354699533718
ZNF214	chr11	0.677702842009167
IFITM1	chr11	0.4647799224698311
OR4C16	chr11	0.2824601611645187
RAB39A	chr11	0.7942846176696496
PIWIL4	chr11	0.5348672304371277
ZFP91	chr11	0.7351033299602527
DSCAML1	chr11	0.3947754131563527
PTH	chr11	0.3075817203611764
IMMP1L	chr11	0.6968134912182018
OR51I2	chr11	0.32685657062426937
SPATA19	chr11	0.3019032819936016
SPA17	chr11	0.49289405862544217
TRIM49D1	chr11	0.3182107289714953
SIK3	chr11	0.3428708483614444
TSKU	chr11	0.39467432244516887
ASRGL1	chr11	0.328753854119177
CASP5	chr11	0.3198527384698743
OR51T1	chr11	0.30318902865566233
UBASH3B	chr11	0.32497967805851624
TRAPPC4	chr11	0.6806926917325813
ZFTA	chr11	0.3867815282779338
OR52B4	chr11	0.29721910067587654
RIC8A	chr11	0.687060842023478
OR52B6	chr11	0.2972858989674644
CAPRIN1	chr11	0.44478054110954
HSPB2	chr11	0.30349091026231034
GLYATL1	chr11	0.31374949379575556
OR5M8	chr11	0.2919552565701894
COPB1	chr11	0.5069248975071765
PEX16	chr11	0.6843168380668849
FZD4	chr11	0.671514227795645
OR4C15	chr11	0.2960508691044265
THAP12	chr11	0.3491122987795833
OR51A4	chr11	0.3008782086790772
GRM5	chr11	0.31552719823379455
LRRC55	chr11	0.33601222664115005
CWC15	chr11	0.5989467552761328
EPS8L2	chr11	0.4411245986377594
PPFIBP2	chr11	0.3046277290600667
ALX4	chr11	0.3999488829119228
SMCO4	chr11	0.7535681013122002
C11orf98	chr11	0.7017254964342307
HYLS1	chr11	0.663312414345693
SART1	chr11	0.36873597063109037
MRPL23	chr11	0.2856370902713476
MMP10	chr11	0.40228771590002593
OR1S1	chr11	0.3000438089413822
AP2A2	chr11	0.3923423394398285
BARX2	chr11	0.2845880023418864
RPL27A	chr11	0.6928649172437897
ACTN3	chr11	0.6685431607813033
MOGAT2	chr11	0.35968713853810297
ATG2A	chr11	0.7245181386247047
NADSYN1	chr11	0.3578693840706569
MRGPRG	chr11	0.3026066571225658
PIH1D2	chr11	0.465703904229332
PPP1CA	chr11	0.7118557927338567
PPP6R3	chr11	0.36801155925372186
MS4A7	chr11	0.3127741807590153
OR56A1	chr11	0.29942120101054326
VWA5A	chr11	0.5879839247499012
DENND5A	chr11	0.7026449014583751
FRMD8	chr11	0.5847539685223401
C11orf49	chr11	0.6887375572097514
C11orf80	chr11	0.6690427490879672
DEAF1	chr11	0.37705154244665906
FOLR1	chr11	0.38025081935832933
OR5D14	chr11	0.2780412383698813
FLRT1	chr11	0.29571409828569034
AASDHPPT	chr11	0.4330563528295045
LRFN4	chr11	0.6772701534932352
OR51F1	chr11	0.3205139066117084
UBE4A	chr11	0.6340198946527156
SPTBN2	chr11	0.5157009311256695
ACP2	chr11	0.5470052906579268
CCDC87	chr11	0.4917686730061412
FXYD6-FXYD2	chr11	0.5950194742265662
ANKRD42	chr11	0.30098818351181006
DHCR7	chr11	0.8274027076606598
FADS3	chr11	0.32189313768842565
CD3E	chr11	0.30044811911542596
RAPSN	chr11	0.32015054907111934
NAP1L4	chr11	0.8178544264135418
MMP8	chr11	0.3112999892068745
SLC22A25	chr11	0.30577647538613945
TBX10	chr11	0.36945633285849844
HBB	chr11	0.3043448872173589
OR4C46	chr11	0.30009014341425305
CABP2	chr11	0.30309313950046723
OR2AT4	chr11	0.2996516790325092
B3GAT3	chr11	0.37296869451858994
ASCL2	chr11	0.34038821826625404
KCTD21	chr11	0.624361986172336
OR5D13	chr11	0.29154885875097647
CDCA5	chr11	0.4484286846130516
DCUN1D5	chr11	0.8271156622795622
OR2D3	chr11	0.30792824242619043
ANKRD49	chr11	0.5285150304775431
PCNX3	chr11	0.37268804030597874
OR5AP2	chr11	0.3128647909515608
CD151	chr11	0.5636911303216287
PAFAH1B2	chr11	0.38948473991228083
DDB2	chr11	0.6673167172915939
C11orf52	chr11	0.3134905324658498
CCDC153	chr11	0.44498321809057584
METTL15	chr11	0.5794064877863342
JAML	chr11	0.31307286351733976
OR6A2	chr11	0.30113338132029754
ZP1	chr11	0.36743354763145397
PHF21A	chr11	0.7001392265627058
XRRA1	chr11	0.631153652107965
DEFB108B	chr11	0.3030147518105684
TRIM49C	chr11	0.2774351571718656
DCPS	chr11	0.3310066390971109
OOSP2	chr11	0.3101813165030511
DUSP8	chr11	0.30248418452543885
UBXN1	chr11	0.6875619545886715
OR5B2	chr11	0.3288558449198469
SLC22A24	chr11	0.30261322534652707
OR4P4	chr11	0.29703373871851985
INTS4	chr11	0.7878985999593
RPLP2	chr11	0.6735772365448028
ZNRD2	chr11	0.6480009283160622
CHEK1	chr11	0.7121206380405295
MS4A14	chr11	0.31019144593894743
OR5AN1	chr11	0.2926272024044243
HRAS	chr11	0.7105533943050191
OR5M1	chr11	0.32231782663372033
MS4A2	chr11	0.3158371956578357
MMP27	chr11	0.3156081478737491
NCR3LG1	chr11	0.4118722456192625
RNF214	chr11	0.6959196594098106
C11orf53	chr11	0.3114122963330419
CD248	chr11	0.389297146879951
PRPF19	chr11	0.43781966640740533
GPHA2	chr11	0.37396254001484996
OR6Q1	chr11	0.3088234497897557
ARNTL	chr11	0.6280258711844631
CD3G	chr11	0.3058569226014857
RCOR2	chr11	0.44652524450381215
PAAF1	chr11	0.8405861804580026
C11orf24	chr11	0.7981928778084711
CLMP	chr11	0.34741786917652323
FOSL1	chr11	0.5545557068931891
OR51B5	chr11	0.3061207003590686
TREH	chr11	0.31155859742458525
IL18	chr11	0.43902693485828614
GUCY1A2	chr11	0.6218428034295276
GPR83	chr11	0.4490632555037877
UBQLN3	chr11	0.2984447108370688
GALNT18	chr11	0.6965994907107765
CHRNA10	chr11	0.3579790199500282
TTC36	chr11	0.3553464768954749
CEP295	chr11	0.37391832765382793
FXYD6	chr11	0.6244987947979297
RAB38	chr11	0.5353668017193745
RAB30	chr11	0.3222076351178841
APIP	chr11	0.6543963702386139
TECTA	chr11	0.31998725835923236
OR8I2	chr11	0.300449643344135
CRYAB	chr11	0.3196974622599303
CARNS1	chr11	0.4510881172226142
ZNF202	chr11	0.7411981666393961
NLRP14	chr11	0.5682029341153847
MDK	chr11	0.7292713840203527
SLC22A18AS	chr11	0.3170092700591439
BBS1	chr11	0.5295593821755578
BACE1	chr11	0.6567566520791589
DAGLA	chr11	0.6076011014070287
TBRG1	chr11	0.7927337604877526
ELMOD1	chr11	0.3792224290884519
KCNC1	chr11	0.30338955378088234
FOLR2	chr11	0.30543269621519636
SPI1	chr11	0.37982346104955744
ARHGEF17	chr11	0.3903925936591714
MS4A15	chr11	0.3158731632462287
NAALADL1	chr11	0.5600694516981777
TTC12	chr11	0.6627177514048006
PLET1	chr11	0.30590673060828666
RPS25	chr11	0.774232058525876
PTGDR2	chr11	0.30539420667367045
OSBP	chr11	0.6226036250668215
MYBPC3	chr11	0.3787233259350144
OR56B1	chr11	0.2957888106542231
CEP126	chr11	0.7731340251547503
P2RY2	chr11	0.5133937919429923
ZNF143	chr11	0.5147700985611824
TRIM21	chr11	0.37777864715014625
CST6	chr11	0.37646868403231465
EMSY	chr11	0.7186737177566036
PKNOX2	chr11	0.5750089055815201
OR52E6	chr11	0.2845170936365657
AHNAK	chr11	0.5609492902547288
PHRF1	chr11	0.6990754448882927
MYEOV	chr11	0.416551094385093
SDHAF2	chr11	0.6558105761776173
LARGE2	chr11	0.7525359375764831
TIMM10	chr11	0.6530654612043272
EIF3F	chr11	0.8215042771195025
PCSK7	chr11	0.3611848505718304
OR5M11	chr11	0.2912604695307898
POLR2L	chr11	0.6079002219074925
CSTF3	chr11	0.7933234501960988
OR51E2	chr11	0.32643364376907286
GRAMD1B	chr11	0.3711925407118263
CCND1	chr11	0.618481221486118
MMP3	chr11	0.32558549157882033
OR5P2	chr11	0.3018964991578464
FOLH1	chr11	0.3045078762548181
TUB	chr11	0.3732141845501407
FAM118B	chr11	0.600984703495105
BCO2	chr11	0.3433427927187152
TH	chr11	0.2972254406632103
CYB5R2	chr11	0.635934430095985
JHY	chr11	0.3032636319193494
SCGB1D1	chr11	0.28514268707875
TRIM48	chr11	0.30686643480710346
NUDT8	chr11	0.5516216145272089
STX5	chr11	0.6890078063819937
TOLLIP	chr11	0.3233308119862067
OR10A3	chr11	0.303796206261673
CAPN5	chr11	0.31208827360576563
MYRF	chr11	0.5235829778769934
OR5B3	chr11	0.29626957800543663
TTC9C	chr11	0.7530663749588011
INS-IGF2	chr11	0.3008540770713674
OTOG	chr11	0.5204575323396871
DDX25	chr11	0.5266780793597547
EI24	chr11	0.7039742795770122
KCNJ1	chr11	0.3229401595466242
LRRC4C	chr11	0.45433499982860076
ARL14EP	chr11	0.39846351491827736
OR8J3	chr11	0.2983448825610965
OR5P3	chr11	0.307231783458883
DNAJC4	chr11	0.5315778304273353
MED19	chr11	0.6641243424810447
OR5W2	chr11	0.2914372138978506
LDHA	chr11	0.587344990063601
CTTN	chr11	0.3570412736452513
OR56B4	chr11	0.2923920451152774
NAT10	chr11	0.7277264925895455
NLRX1	chr11	0.3364156466616889
SPTY2D1OS	chr11	0.3411628519672337
SNX15	chr11	0.7191867780094973
MCAM	chr11	0.6908145396917682
RASSF10	chr11	0.46150276070327745
TSSC4	chr11	0.4188262507289524
BLID	chr11	0.2970143089939918
ATL3	chr11	0.7145214786598065
PGGHG	chr11	0.5006501152003349
LRRC56	chr11	0.5657555798561993
MMP26	chr11	0.33876989712759775
PATE4	chr11	0.30880268120055904
BTBD10	chr11	0.7178242088200347
SIRT3	chr11	0.7025840826064205
TSG101	chr11	0.3732503544974788
MTNR1B	chr11	0.46491656690257327
C11orf54	chr11	0.6148608321305611
CRTAM	chr11	0.30514845621852726
SCGB1D4	chr11	0.2866513623102458
UCP2	chr11	0.4641230050830772
CAT	chr11	0.33446588053611687
TRIM49B	chr11	0.2998556030175467
GANAB	chr11	0.431101210624529
TM7SF2	chr11	0.7487620695401194
IFITM5	chr11	0.4274899481179048
PITPNM1	chr11	0.36568761937376293
HSPB2-C11orf52	chr11	0.3090720083509252
HPS5	chr11	0.718879526049843
OR10G6	chr11	0.2983947936030377
CHST1	chr11	0.3985713244317384
SERPING1	chr11	0.7144731589481289
HINFP	chr11	0.7287936747751176
TESMIN	chr11	0.6983410040565434
KRTAP5-11	chr11	0.29010412132363933
FAM111B	chr11	0.5787751653858384
ARHGAP42	chr11	0.6127887930973245
GLYATL2	chr11	0.29605977343536904
MS4A6A	chr11	0.305683859949403
STX3	chr11	0.7177270442464125
SLC35F2	chr11	0.7351307914000176
BTG4	chr11	0.41883564746947044
SAAL1	chr11	0.37796965056037524
KIRREL3	chr11	0.3621928960318893
OR5D18	chr11	0.29566579897335077
APOA4	chr11	0.3058730368478847
BEST1	chr11	0.3394245993326706
FEZ1	chr11	0.37620822596698594
TMEM9B	chr11	0.7304032758491669
SMIM35	chr11	0.3056946106011447
ARHGAP20	chr11	0.3351680384698588
ZNHIT2	chr11	0.5376679958474335
CSRP3	chr11	0.3155039906200803
RBM4	chr11	0.8001356540820472
KCNK7	chr11	0.2822646716598717
OOSP4B	chr11	0.3049914030578022
RNF169	chr11	0.7036328439965703
SIPA1	chr11	0.5730592901581835
RHOG	chr11	0.6224750108313954
SPON1	chr11	0.5086694067311155
EML3	chr11	0.6294342311558514
YAP1	chr11	0.7287837485891838
FGF4	chr11	0.4916790475906689
OR5AS1	chr11	0.303652465845489
TAF1D	chr11	0.4491332883250501
SLC22A9	chr11	0.29650170776956286
MRGPRX2	chr11	0.3905242199346051
COLCA2	chr11	0.3421960589318032
LRRC32	chr11	0.47511173056859113
SMTNL1	chr11	0.3160088685498182
LTBP3	chr11	0.3104773683584983
IGSF22	chr11	0.3488957553351704
SCGB1A1	chr11	0.31671051409064527
POLD4	chr11	0.6517219330671843
SCGB1D2	chr11	0.3235010578983307
DPP3	chr11	0.40576860825600347
PAMR1	chr11	0.5988408316504501
OR10AG1	chr11	0.2999717431402689
OR5B17	chr11	0.28927395987613663
RBM14-RBM4	chr11	0.8933573215292423
ARFIP2	chr11	0.6593717685223209
C11orf21	chr11	0.31410601858435067
APOA1	chr11	0.34581856783980536
ELF5	chr11	0.30354794418292996
MUC2	chr11	0.2950944488202415
SESN3	chr11	0.40204707488445923
ACAT1	chr11	0.30618932779620317
GLYAT	chr11	0.31657997312643255
B4GALNT4	chr11	0.3532445058917523
ALKBH3	chr11	0.33945000742950815
KRTAP5-8	chr11	0.29490562012377797
SCUBE2	chr11	0.3251638539094228
STIM1	chr11	0.3044030291986128
ANO9	chr11	0.3133406048044585
PATE2	chr11	0.2990899411571737
C11orf86	chr11	0.31735201836986887
GSTP1	chr11	0.40537828713866697
OR52D1	chr11	0.30011316408628563
TEX12	chr11	0.32366247376839924
ZC3H12C	chr11	0.3130475768378561
RBM14	chr11	0.8024297075351716
ATG13	chr11	0.7124189245857858
SLC17A6	chr11	0.3606748819301079
CLP1	chr11	0.7099551188759836
PIDD1	chr11	0.6606182656754913
CCDC85B	chr11	0.4009135124829716
ME3	chr11	0.35997561476242323
OR52A1	chr11	0.3011601291920403
TENM4	chr11	0.5113861953691823
ATG16L2	chr11	0.6950352927808943
RAD9A	chr11	0.3792431182080133
KDM4E	chr11	0.2944765187232687
OR5J2	chr11	0.30744798815898955
PGM2L1	chr11	0.6169212496214059
FAM76B	chr11	0.7648348505699413
SLC37A2	chr11	0.304993729274751
CHORDC1	chr11	0.6884547574375529
SCYL1	chr11	0.503658660474471
ABCG4	chr11	0.2958891519552873
KBTBD3	chr11	0.676123516574972
GLYATL1B	chr11	0.3162322176803579
IL10RA	chr11	0.31670604610745734
KCNJ5	chr11	0.44023723654009306
HEPHL1	chr11	0.3167124473757069
ADAMTS15	chr11	0.5772177595282599
OR4X1	chr11	0.28913091998533325
GTF2H1	chr11	0.6840048507562051
MPZL3	chr11	0.4203374170847264
LBHD1	chr11	0.7103610856109556
HARBI1	chr11	0.5803609773285745
HTATIP2	chr11	0.4469808017109722
RNASEH2C	chr11	0.7359225840515496
SNX32	chr11	0.6100840331032471
CCDC83	chr11	0.5138299578060503
KCNK4	chr11	0.3771301274184673
TMEM258	chr11	0.608359622239249
RRM1	chr11	0.4031324487107687
CLPB	chr11	0.3986060931692148
KDM2A	chr11	0.3933902348598672
LRP5	chr11	0.3459514273801338
NUDT22	chr11	0.6064556928331041
TNNT3	chr11	0.331654995370561
NAALAD2	chr11	0.5024725998549167
HBD	chr11	0.29976680285505924
OR4D5	chr11	0.2927170123202686
OR1S2	chr11	0.2941909450969157
STT3A	chr11	0.4448650465302121
DYNC2H1	chr11	0.32106685908970733
OR4C6	chr11	0.2753576528216277
BIRC2	chr11	0.786824674917256
GAL3ST3	chr11	0.39551288878648916
GATD1	chr11	0.767150955811692
NLRP10	chr11	0.3163143446588984
OR4D10	chr11	0.31238057092753824
INSC	chr11	0.31128154654376056
USP28	chr11	0.876257520356073
JAM3	chr11	0.6746090011107221
GLB1L2	chr11	0.47035857245166934
SAA2-SAA4	chr11	0.3124316005111334
CTSD	chr11	0.8033235780968632
OR2D2	chr11	0.2939569687868485
C11orf1	chr11	0.4194634149321935
CELF1	chr11	0.3385401505801175
DNAJC24	chr11	0.3375866988219125
NXPE4	chr11	0.3130565330059297
SYT8	chr11	0.3960138270249262
OR5T3	chr11	0.29729904628451786
RSF1	chr11	0.3858302434943646
FOLR3	chr11	0.2851128923771441
SPTY2D1	chr11	0.5527162211054546
C11orf68	chr11	0.6422428700306301
CALCB	chr11	0.35794003764288435
UBE2L6	chr11	0.6062889473407702
SERGEF	chr11	0.7239137423801942
PTDSS2	chr11	0.7903027145837358
ILK	chr11	0.8001231419317465
OR56A3	chr11	0.3020852188259523
C11orf16	chr11	0.34311371842232347
OR5F1	chr11	0.29981928576152594
OR10G7	chr11	0.3168229019859145
OR8K5	chr11	0.2953551879620205
OR52W1	chr11	0.3036960122591301
MICAL2	chr11	0.3248732508213665
PGA3	chr11	0.2829998862755012
MAP6	chr11	0.4766014042812092
VSTM5	chr11	0.30348950969326866
DPAGT1	chr11	0.529068285143269
PYGM	chr11	0.2898979388495445
ZBTB44	chr11	0.3803894277959306
VSIG2	chr11	0.3523815220236709
SYT12	chr11	0.3929336754267876
IFITM10	chr11	0.35625038392960573
FADS1	chr11	0.8401272440290916
TRIM5	chr11	0.3752602962826345
PC	chr11	0.8081821583980219
TRIM6	chr11	0.45280571425192084
LSP1	chr11	0.3453837596500685
FAT3	chr11	0.35190623325515896
MSANTD2	chr11	0.36623798647420547
CHRM1	chr11	0.32035027834053503
DEPDC7	chr11	0.5461486778907604
KLHL35	chr11	0.3099448579308788
MED17	chr11	0.8362217203727844
FSHB	chr11	0.3033915600402614
DIXDC1	chr11	0.6305916488807302
RASSF7	chr11	0.7495183047460807
AQP11	chr11	0.46118749048735597
MPPED2	chr11	0.333804888281763
ACAD8	chr11	0.6431630246608702
KCTD14	chr11	0.43199505121886206
RPS6KA4	chr11	0.3385253248010472
NDUFC2	chr11	0.6425654985897042
SLC22A8	chr11	0.3165032953600135
OR52E8	chr11	0.29692257364423386
FUT4	chr11	0.5410893337044669
UVRAG	chr11	0.31041066393878297
STIP1	chr11	0.8449717253883693
ADAMTS8	chr11	0.3716168049454799
KRTAP5-10	chr11	0.2656847470643259
CNTN5	chr11	0.49455687657755554
TCIRG1	chr11	0.3071260053652288
SYT9	chr11	0.5269105637156388
SAC3D1	chr11	0.7960759940618116
PACS1	chr11	0.31714847519265077
OR56A5	chr11	0.3000610580191555
TCN1	chr11	0.3096075063092088
NELL1	chr11	0.4937968983731805
TPH1	chr11	0.29699794871938034
OR10A5	chr11	0.3043474628252032
UBTFL1	chr11	0.27552606141926406
ANO5	chr11	0.5537112040295389
SDHD	chr11	0.5591546389357525
ART5	chr11	0.3248950977882914
AIP	chr11	0.6983780015232514
EED	chr11	0.39139073830482307
C11orf71	chr11	0.7000724720630638
WDR74	chr11	0.6314397621841314
MPZL2	chr11	0.35484427923962997
FAU	chr11	0.7841157914227738
NAV2	chr11	0.5790549752444614
TALDO1	chr11	0.6672491590453552
CDC42EP2	chr11	0.7700592533440006
PIK3C2A	chr11	0.8378941715790076
MACROD1	chr11	0.5073149569070395
SIDT2	chr11	0.6254817791659101
OR5L1	chr11	0.2923555194467859
STK33	chr11	0.32018405580077214
BTBD18	chr11	0.3309787805106009
C11orf65	chr11	0.34570845516836674
CSKMT	chr11	0.8047665817774821
RNF121	chr11	0.644112124413423
RELA	chr11	0.7355318422897356
OR8J1	chr11	0.3034534151115026
MRPL16	chr11	0.509695797539844
ALDH3B2	chr11	0.3560268721686911
MS4A18	chr11	0.30199545003600725
TTC17	chr11	0.38207315180306145
OR5B12	chr11	0.2936857984142257
ZFPL1	chr11	0.6365738129428467
SCGB2A1	chr11	0.31133897418363665
OR8U3	chr11	0.291710031788017
SIGIRR	chr11	0.38940758246671986
RAB3IL1	chr11	0.3093925192020873
AKIP1	chr11	0.6984424231858235
SLC35C1	chr11	0.6276397075484652
NRXN2	chr11	0.37024563080355904
OR56B2P	chr11	0.31216617114837153
CYB561A3	chr11	0.35014976963374406
PSMD13	chr11	0.6484719644462373
ZNF408	chr11	0.6570172292594564
UQCC3	chr11	0.6560528012640565
KRTAP5-6	chr11	0.30496355637215816
HEPN1	chr11	0.289661208535206
CSNK2A3	chr11	0.3029830029250876
TRIM3	chr11	0.3529409519242028
DCDC1	chr11	0.3345460278334492
TMEM151A	chr11	0.47611545996786153
CDHR5	chr11	0.36517756108331156
MOB2	chr11	0.3129970989308672
HIPK3	chr11	0.6556099808855408
RDX	chr11	0.8200297689454896
SLC22A18	chr11	0.2999560616905789
CNGA4	chr11	0.5724270499291747
OR10W1	chr11	0.29051583750749604
OR8K3	chr11	0.3032169729491584
KMT5B	chr11	0.7185517569492249
MAML2	chr11	0.32143546737008843
TMEM126B	chr11	0.6789126433004176
SORL1	chr11	0.3770796039682905
OR8H2	chr11	0.29804514413495753
OLFML1	chr11	0.3172335195898808
MS4A3	chr11	0.3013639331684833
OR51S1	chr11	0.30983077359963657
CCDC89	chr11	0.35787902258598836
ACCSL	chr11	0.3093993483667595
TRIM22	chr11	0.377200152367985
CAVIN3	chr11	0.45324653757248967
CYP2R1	chr11	0.5574850909325194
FOXR1	chr11	0.31046157173207833
NUP160	chr11	0.6977898443847893
TAF10	chr11	0.6569245247497235
MMP20	chr11	0.3089897859907945
TRIM29	chr11	0.30203322582166126
OR9G4	chr11	0.31505776950784947
TPBGL	chr11	0.3759252112712542
NRIP3	chr11	0.41313468954764393
TMX2	chr11	0.7041929901277022
AMOTL1	chr11	0.36852197427890215
PAX6	chr11	0.36710488757859466
GPR137	chr11	0.49073560261460114
ZNF215	chr11	0.5284548218133879
TSGA10IP	chr11	0.3418302301303098
LAMTOR1	chr11	0.7985237177813999
OR6T1	chr11	0.29359166665681496
HBE1	chr11	0.3094775211652966
OR4X2	chr11	0.30362518610299827
MS4A13	chr11	0.3159908875013806
CPT1A	chr11	0.5742769757058456
FNBP4	chr11	0.43066010537267624
ANKRD13D	chr11	0.7461888127987371
PPME1	chr11	0.3578616333114626
ZPR1	chr11	0.3974182931602691
PPP2R5B	chr11	0.605806435297898
PLAAT5	chr11	0.6316832527392008
ZFP91-CNTF	chr11	0.4024127134524361
TEAD1	chr11	0.41979536277518736
ZNF195	chr11	0.7417026603015261
C11orf97	chr11	0.3754167654924087
SCN2B	chr11	0.3442698215569211
FAM111A	chr11	0.6807196545998367
TPP1	chr11	0.7530817444225673
DCHS1	chr11	0.5814391176145554
RIC3	chr11	0.6509712326349003
CORO1B	chr11	0.6288099836485513
OR9Q1	chr11	0.31484731301177715
PANX1	chr11	0.6930904270921957
MRGPRX3	chr11	0.3010538012925572
CBL	chr11	0.73970322629508
RRP8	chr11	0.3585166964042487
OR51L1	chr11	0.3117404488346395
SF3B2	chr11	0.9215183963094564
TMEM45B	chr11	0.38384268076886346
LDLRAD3	chr11	0.812266969426509
PRDX5	chr11	0.7030734067403496
DNAJB13	chr11	0.3825223804707144
CEP164	chr11	0.35009086086744234
EXT2	chr11	0.7592978488605373
FIBP	chr11	0.7597310028254523
SYVN1	chr11	0.517898347640859
API5	chr11	0.8108844755908773
LIPT2	chr11	0.644277068799932
C11orf42	chr11	0.33352404777260125
CCDC86	chr11	0.6147025575892393
EEF1G	chr11	0.7695824264291036
DBX1	chr11	0.33151301486564383
PNPLA2	chr11	0.42991928221392123
IZUMO1R	chr11	0.3070194163685147
GRIK4	chr11	0.31643723720039374
OR8B8	chr11	0.310375458093438
ST3GAL4	chr11	0.6511008157352342
IFITM2	chr11	0.40230935845715443
CD3D	chr11	0.30858162549662466
SLN	chr11	0.30456126535961087
ROBO4	chr11	0.3057768233772188
BET1L	chr11	0.702347069579129
TLCD5	chr11	0.7146228625577272
CCDC88B	chr11	0.4565513566578499
OR5M10	chr11	0.2967368627875387
ART1	chr11	0.3177266107265605
ATM	chr11	0.7680317538515367
CFL1	chr11	0.3746120313843982
E2F8	chr11	0.6145027186176077
CD5	chr11	0.30931309711959354
PHOX2A	chr11	0.34736402495202195
TMEM225	chr11	0.29808663598650254
CHKA	chr11	0.36475285490453085
TRPC6	chr11	0.3305377291649997
NDUFS3	chr11	0.41833640167723096
SLC39A13	chr11	0.5543267697966942
DLAT	chr11	0.6962429248912865
CCDC81	chr11	0.4877595758693298
VPS51	chr11	0.4743466515376692
AP5B1	chr11	0.44265290985976485
MUS81	chr11	0.6880616969368336
SRSF8	chr11	0.5593728114842044
VWCE	chr11	0.6669315108181162
STARD10	chr11	0.46761932968249775
PRDM10	chr11	0.7707122475863988
OR2AG2	chr11	0.3076081563491154
PRRG4	chr11	0.6138300981086895
PTPRCAP	chr11	0.3231385451129599
OR51G2	chr11	0.31265987268898404
CRY2	chr11	0.6878397168212834
EIF1AD	chr11	0.733033273622607
OR52M1	chr11	0.29303198810313397
CRACR2B	chr11	0.3212532033957357
APOA5	chr11	0.2955559863581149
HYOU1	chr11	0.8805633793373235
DKK3	chr11	0.6579267600474196
OR52J3	chr11	0.30196282292766424
RTN4RL2	chr11	0.6489913437795548
PHLDA2	chr11	0.3783364752431967
BDNF	chr11	0.4218130973172096
CCDC179	chr11	0.31098664251816616
MS4A1	chr11	0.30501680216487526
CDC42BPG	chr11	0.35418919756151857
ZBTB3	chr11	0.6339009758980201
MTCH2	chr11	0.40871487782631644
KRTAP5-5	chr11	0.3372019325693329
TYR	chr11	0.3107029214258035
BRMS1	chr11	0.7636437478856252
GDPD5	chr11	0.30849673314936177
ARFGAP2	chr11	0.4295208272740463
