gene_name	chr	predicted_gex_rank
HEBP1	chr12	0.631730565611415
SRGAP1	chr12	0.34619266127546544
MARS1	chr12	0.46286148096987745
PRMT8	chr12	0.2986802083668235
FAM186B	chr12	0.3120069823362048
PFDN5	chr12	0.4228241771753388
GTSF1	chr12	0.314474139469375
ERP29	chr12	0.8133033651547885
SLC41A2	chr12	0.32461066049651516
TAS2R7	chr12	0.3504470972999759
ENO2	chr12	0.595064174267066
GALNT4	chr12	0.607803816424789
MRPL42	chr12	0.3837862018077539
KIF5A	chr12	0.7032485676730732
APOLD1	chr12	0.5646409848787574
LARP4	chr12	0.39455620833304716
WSCD2	chr12	0.3273341723862462
AVIL	chr12	0.3086368254066836
EIF2S3B	chr12	0.31891901535294537
METTL7A	chr12	0.3659276677246812
TMCC3	chr12	0.28926029388873825
KRT76	chr12	0.28786738987612165
KCNA5	chr12	0.504467582022808
ATP6V0A2	chr12	0.7778938286206942
EIF4B	chr12	0.47590087810613024
ZNF384	chr12	0.6893301979260923
PRKAB1	chr12	0.677414719426704
CYP27B1	chr12	0.3625289566884819
CHFR	chr12	0.39857443516459456
POLE	chr12	0.4461121074609874
ZFC3H1	chr12	0.42719093590049545
KLRB1	chr12	0.33184697807427843
GALNT8	chr12	0.36159861710061375
MYL6	chr12	0.6607718001512006
SCN8A	chr12	0.7481214050362245
CLEC12A	chr12	0.31286998589397363
ARPC3	chr12	0.39575908892985734
SLC2A3	chr12	0.4170203191567191
ATP5MC2	chr12	0.42420040609374776
RBP5	chr12	0.37469511451029974
PMCH	chr12	0.2985902343636841
LRRIQ1	chr12	0.32878007583069346
HELB	chr12	0.6537816172898998
FIGNL2	chr12	0.36016467978549993
BIN2	chr12	0.3560479774077771
TRHDE	chr12	0.5070447887071696
HOXC4	chr12	0.3017063234113775
KRT74	chr12	0.29839946832013053
SOAT2	chr12	0.3092307805653272
KRAS	chr12	0.7570719789710989
PRDM4	chr12	0.7910372928629231
YBX3	chr12	0.46656801302468265
RBMS2	chr12	0.4536141441294689
CCT2	chr12	0.6665061124717677
PZP	chr12	0.32752072106933416
ZNF268	chr12	0.40517787702244235
OAS3	chr12	0.4042312189340964
IRAK4	chr12	0.6058347816897192
MFSD5	chr12	0.493749369121271
FICD	chr12	0.7139954547213289
ETFBKMT	chr12	0.5943920697412237
ALDH1L2	chr12	0.6833652744821052
FAM90A1	chr12	0.29349956624561535
TNS2	chr12	0.46172668195676075
ACVR1B	chr12	0.7226510751092674
METTL7B	chr12	0.46981004055693243
M6PR	chr12	0.6929163799170357
SLC15A5	chr12	0.3204312700911861
GPRC5D	chr12	0.30076220860600733
KRT83	chr12	0.3223827984690194
PRH1	chr12	0.3222501343610222
SMIM10L1	chr12	0.4602242378200409
SLC17A8	chr12	0.4520808536911113
OR6C74	chr12	0.3186054983338276
RNF34	chr12	0.7704683656769594
DRAM1	chr12	0.575450590320656
WASHC3	chr12	0.3160019293981725
SP1	chr12	0.7333182757995681
OR6C65	chr12	0.29446440742355834
GLT1D1	chr12	0.5640460475683353
IQSEC3	chr12	0.2958661252824416
C12orf50	chr12	0.31147838722000326
ASIC1	chr12	0.46742838513862084
ASB8	chr12	0.36669791864570433
TAS2R42	chr12	0.3000207732900293
GLI1	chr12	0.5839712297066646
TMEM132B	chr12	0.34393604734614547
SLC5A8	chr12	0.326738065986954
DNAJC22	chr12	0.3380034039784101
ANKRD52	chr12	0.42095246982014023
A2ML1	chr12	0.4323112935613679
HIGD1C	chr12	0.30630910342474743
DHX37	chr12	0.43608894133846166
SH2B3	chr12	0.48339384940777597
RECQL	chr12	0.6548016537821567
NCKAP1L	chr12	0.3121623041708964
ARNTL2	chr12	0.3354146078174608
TMTC2	chr12	0.663097937272429
DNM1L	chr12	0.7388896078722963
ZNF385A	chr12	0.4880389444070845
RARG	chr12	0.5030988825346389
BCL7A	chr12	0.36768827541108245
TAS2R20	chr12	0.3174222455648439
DYNLL1	chr12	0.6732774889285296
IRAG2	chr12	0.32046531965496455
SVOP	chr12	0.5207978912013658
CDK2	chr12	0.5767406786575243
NAB2	chr12	0.452995537848153
TXNRD1	chr12	0.5836845955086083
NANOGNB	chr12	0.31122585566102157
ASCL4	chr12	0.330577820773775
CPSF6	chr12	0.770548178967928
COPS7A	chr12	0.7576386737458145
C12orf76	chr12	0.6440262565579488
RHNO1	chr12	0.8575215915325801
PYROXD1	chr12	0.34164430660650424
SLC11A2	chr12	0.7874300960759989
GRIP1	chr12	0.32961629333979736
KIF21A	chr12	0.3734567640728047
TCTN1	chr12	0.744548836373857
TMEM263	chr12	0.8328616694140886
CSRNP2	chr12	0.7588942180700847
C12orf4	chr12	0.5384678800363336
ANKRD13A	chr12	0.5471771783832429
FKBP11	chr12	0.6227443231272689
USP30	chr12	0.633722593806908
LPAR5	chr12	0.3664632787583765
PPHLN1	chr12	0.6230031498902823
CREBL2	chr12	0.7211181695209917
CDKN1B	chr12	0.6396604780463522
ITFG2	chr12	0.3519656389413292
CUX2	chr12	0.3195868843733479
CNTN1	chr12	0.645261900447547
ATXN7L3B	chr12	0.6227206295897949
CD163	chr12	0.29186335936494795
LETMD1	chr12	0.6351125695404024
PHLDA1	chr12	0.69466588272765
MBD6	chr12	0.40395672245619174
PEX5	chr12	0.42179420333772244
HOXC5	chr12	0.4186501076597158
PFKM	chr12	0.6632057316495825
KLRC3	chr12	0.29330261403785446
GAPDH	chr12	0.6723667517559796
CLEC1B	chr12	0.30714185296641583
LTA4H	chr12	0.4461657686800833
DDX47	chr12	0.3902662893823301
DIP2B	chr12	0.668422653562547
MGAT4C	chr12	0.36185509941300215
KCNA6	chr12	0.3703884919835062
ADAMTS20	chr12	0.307412065157071
TAC3	chr12	0.4659424013061475
LTBR	chr12	0.544614060561975
KRR1	chr12	0.6620697647325766
LRP1	chr12	0.3743866750084061
TARBP2	chr12	0.7018117734959844
SLC38A1	chr12	0.532775798786277
TMEM106C	chr12	0.5809999364288592
LRTM2	chr12	0.38567425421844626
SCYL2	chr12	0.6354909564555472
TAOK3	chr12	0.3593262641728345
CD27	chr12	0.2994897353390852
HMGA2	chr12	0.6398317362172822
ZC3H10	chr12	0.6441765621587215
KLRF2	chr12	0.3282287679540493
FOXM1	chr12	0.45991912517354877
PDE3A	chr12	0.5990299058833486
MMP19	chr12	0.470265970770482
USP5	chr12	0.6795340869718611
KRT7	chr12	0.3464325560985657
LYZ	chr12	0.33961496299872707
DBX2	chr12	0.45959936228668263
ABCD2	chr12	0.4942149478751521
PDE6H	chr12	0.31272219630893267
TMTC1	chr12	0.6901169112097358
TEX49	chr12	0.29561901255776724
R3HDM2	chr12	0.35154991957945053
EPYC	chr12	0.34358053800864097
TCHP	chr12	0.6101705858601524
TSPAN19	chr12	0.32149859260979724
DDIT3	chr12	0.7715643198697432
SDS	chr12	0.45053729889468686
KLRC2	chr12	0.2878465849060757
CCER1	chr12	0.31025974539377155
NANOG	chr12	0.6215226905261078
DPPA3	chr12	0.3396538575896194
ACACB	chr12	0.34373655678803644
TPH2	chr12	0.30601285462794914
KMT5A	chr12	0.6996747065480123
POU6F1	chr12	0.6558908825290167
ARID2	chr12	0.4077772249090123
CLEC2B	chr12	0.3436573197143552
ATF7IP	chr12	0.4186514644300255
A2M	chr12	0.3155360674806477
CFAP54	chr12	0.4770619156397632
ARF3	chr12	0.8333438886858499
ARHGAP9	chr12	0.4256631557782088
IPO8	chr12	0.3383990595271795
TAS2R31	chr12	0.30370836676222757
FRS2	chr12	0.339905179267446
SP7	chr12	0.33755980724805557
TM7SF3	chr12	0.42850070611318924
CLEC12B	chr12	0.32660028345232
SMCO2	chr12	0.2976524283349868
SOCS2	chr12	0.4965589808946239
KERA	chr12	0.30117029473640194
NDUFA9	chr12	0.5683834356120645
DDX23	chr12	0.46776392558399327
CNOT2	chr12	0.4207120095435008
SLC25A3	chr12	0.7570578739176064
PCBP2	chr12	0.4753821678319544
GLS2	chr12	0.6191396576513897
NTS	chr12	0.33912209065660626
PLEKHA5	chr12	0.3712413446676922
ABCC9	chr12	0.466154146225055
SCAF11	chr12	0.6958896247078074
TSFM	chr12	0.5766371566255903
TBX5	chr12	0.3933337068231942
PPFIA2	chr12	0.3406037420157532
METTL25	chr12	0.32465174743345493
ESPL1	chr12	0.3616666007679875
ATF7	chr12	0.6800726100395178
IL23A	chr12	0.5532285712252414
MCRS1	chr12	0.5717507041752116
SMAGP	chr12	0.7084863329195006
ANKS1B	chr12	0.3159889915364377
KICS2	chr12	0.6721084895110838
SUOX	chr12	0.7757889463906006
FGF6	chr12	0.30044544971651854
NCOR2	chr12	0.3821379049783674
SLC15A4	chr12	0.6664850354541128
HIP1R	chr12	0.3369696099438052
NR1H4	chr12	0.3182575949425842
GABARAPL1	chr12	0.6722143427622321
ULK1	chr12	0.7744031371222887
PPTC7	chr12	0.33594324266994907
DTX3	chr12	0.5006463095221901
TMED2	chr12	0.7649334501805646
BCAT1	chr12	0.41129410618011153
KRT71	chr12	0.305767336517699
LMBR1L	chr12	0.7696744800020024
ATN1	chr12	0.5929249564480064
XPOT	chr12	0.8479277202909721
SLC48A1	chr12	0.4607127051878301
RAPGEF3	chr12	0.5277979526539465
ALX1	chr12	0.4909176413882327
RXYLT1	chr12	0.8017442600408742
TMEM119	chr12	0.3949185072364524
HOXC8	chr12	0.3384779429537738
CELA1	chr12	0.30787245307131544
FOXN4	chr12	0.4182362372684204
PRICKLE1	chr12	0.6224820328541731
CPM	chr12	0.5340073121799844
IGF1	chr12	0.3123481570033368
IFFO1	chr12	0.6867976035553416
UTP20	chr12	0.5246139205020773
MUCL1	chr12	0.3077826211239665
LMO3	chr12	0.39349254810088363
SDSL	chr12	0.35848569515251194
PTPRO	chr12	0.6652641598877863
GNPTAB	chr12	0.3758791532357634
TAMALIN	chr12	0.4208970844290418
RAD9B	chr12	0.5256307764305994
SLC4A8	chr12	0.6833332800057912
SENP1	chr12	0.3657094421606941
CD163L1	chr12	0.3130047057486459
NXPH4	chr12	0.52820824155836
PKP2	chr12	0.3387032639457021
NOS1	chr12	0.3377937850656826
PAWR	chr12	0.6632750108591513
CCDC92	chr12	0.30027496482157084
SART3	chr12	0.6561841270754429
CD63	chr12	0.43991540904494836
BEST3	chr12	0.33322613550386193
LRP6	chr12	0.6751615146068687
NOPCHAP1	chr12	0.800975016756869
ST8SIA1	chr12	0.35595593184934776
BRAP	chr12	0.5484601155687379
ZBTB39	chr12	0.6978984467589194
KANSL2	chr12	0.6826056955476518
ART4	chr12	0.2968492165685789
MRPS35	chr12	0.6538606424559452
POC1B-GALNT4	chr12	0.5679206226364206
TIMELESS	chr12	0.764437089960165
TSPAN31	chr12	0.4772585215625852
C1QL4	chr12	0.5101977327293999
SPPL3	chr12	0.3732268193149856
TMPO	chr12	0.6605181394533037
HOXC12	chr12	0.3155375634016802
ING4	chr12	0.7101821605104406
KRT75	chr12	0.315379478837761
TULP3	chr12	0.704048690747
RASSF8	chr12	0.6224249893850331
C12orf75	chr12	0.37585571867251866
CSRP2	chr12	0.7884893787059776
PLCZ1	chr12	0.3034160019455772
VPS33A	chr12	0.375718115150237
TAS2R43	chr12	0.30295679643724555
NECAP1	chr12	0.7176463026749105
PIK3C2G	chr12	0.3200430903935984
PAN2	chr12	0.3838484872693808
CEP290	chr12	0.6867662883413829
CAPRIN2	chr12	0.8236219706822896
ALG10	chr12	0.5399795532946381
EEA1	chr12	0.7706067739987809
ADCY6	chr12	0.6070080466682641
ACVRL1	chr12	0.40534974277319363
ACAD10	chr12	0.6884682126958933
TSPAN11	chr12	0.5394169441675032
APPL2	chr12	0.7289370321833049
HSD17B6	chr12	0.6597290872452302
CDK17	chr12	0.3371547278623388
IRAK3	chr12	0.5655443802326664
KRT18	chr12	0.741854164591871
LRIG3	chr12	0.3598838909281965
MDM2	chr12	0.6211315589232511
MYG1	chr12	0.6876966063686076
FGFR1OP2	chr12	0.6377800222229142
PARP11	chr12	0.6450120233398206
MIP	chr12	0.3901681553308567
RAB5B	chr12	0.7238002297243276
PRPF40B	chr12	0.7564779531282051
TRIAP1	chr12	0.7315036867906317
OR5BS1P	chr12	0.3148815794847629
ERC1	chr12	0.6367753229348555
CABP1	chr12	0.3618631058311584
SIRT4	chr12	0.4913049195573428
C1S	chr12	0.31356298097530544
SLC6A15	chr12	0.5812345977204599
CLEC7A	chr12	0.3560130565726026
LRRK2	chr12	0.3128743114394753
HDAC7	chr12	0.38994158237941934
AMIGO2	chr12	0.407964254517179
ZNF641	chr12	0.579903246267925
TMEM120B	chr12	0.46506055131984586
OR6C6	chr12	0.3023655649541458
SNRNP35	chr12	0.5074044012260703
B4GALNT3	chr12	0.32413465796533314
RND1	chr12	0.6811340435816231
LACRT	chr12	0.3000969394650341
TUBA1A	chr12	0.7205980070172522
EEF1AKMT3	chr12	0.44548692160229353
KLRC1	chr12	0.3118578042378456
RNFT2	chr12	0.7544256787245727
CCDC63	chr12	0.5722662619610872
TBK1	chr12	0.4092692999701922
RDH16	chr12	0.2891290013541626
TAPBPL	chr12	0.4603022247496299
APOF	chr12	0.32874342040664906
GCN1	chr12	0.3769693198433284
ASCL1	chr12	0.4139056379343005
ZNF705A	chr12	0.2940350790832143
GUCY2C	chr12	0.2993555671993847
PRIM1	chr12	0.746346062583077
NR4A1	chr12	0.47481595840694124
GXYLT1	chr12	0.6979136870975814
MTRFR	chr12	0.6594661795293831
GLIPR1	chr12	0.3239371023686893
CBX5	chr12	0.7206469611471216
NABP2	chr12	0.7545405213655709
RITA1	chr12	0.6300295993862125
KDM5A	chr12	0.39367557808437575
DNAH10	chr12	0.31400808494860505
CD69	chr12	0.32411107744485645
ETV6	chr12	0.6116147694272998
COPZ1	chr12	0.7000950644949822
OASL	chr12	0.29799523910648296
HAL	chr12	0.2888815286247033
OLR1	chr12	0.3175152668504628
NTN4	chr12	0.3349153543115273
LEMD3	chr12	0.3789968388349333
C12orf54	chr12	0.2875938091312188
KMT2D	chr12	0.558421133448213
TMEM19	chr12	0.5859634148513847
ZCRB1	chr12	0.6903599884801134
VPS29	chr12	0.41815333941032834
NCKAP5L	chr12	0.4798294178512149
TIGAR	chr12	0.40694386930909426
IL31	chr12	0.28495779426852674
ELK3	chr12	0.3148846384120695
NT5DC3	chr12	0.5880896349290007
ANO2	chr12	0.6556730053608095
RAB3IP	chr12	0.776253566849866
PIANP	chr12	0.6324502931314859
USP15	chr12	0.6680908278837675
GATC	chr12	0.6246418766023335
P2RX7	chr12	0.43862174910711793
TNFRSF1A	chr12	0.4299314512045657
ZNF10	chr12	0.4090651148965591
CFAP73	chr12	0.4705398964272999
VSIG10	chr12	0.8325352765003673
KSR2	chr12	0.6755788728365341
KRT4	chr12	0.31039861201700214
TESC	chr12	0.574606409639158
RFLNA	chr12	0.35700177825775176
PLBD2	chr12	0.36732475914485235
STAT6	chr12	0.5375694524186632
GLTP	chr12	0.7305527414490349
APOBEC1	chr12	0.310657867707882
GIT2	chr12	0.7056112922860158
CPNE8	chr12	0.5726763769624295
RILPL2	chr12	0.5918654935721148
RERG	chr12	0.49341929392125616
H1-7	chr12	0.27968069035543386
PPP1R12A	chr12	0.3732546467242669
BICDL1	chr12	0.3282195000596369
ITGA5	chr12	0.38775606510406246
NOC4L	chr12	0.686517892557265
CS	chr12	0.7728871254661166
PPP1R1A	chr12	0.3589452067615445
ZNF84	chr12	0.6671268150873837
B4GALNT1	chr12	0.4370306300793608
GOLT1B	chr12	0.6357827234113168
HOXC6	chr12	0.3348382892258027
ADGRD1	chr12	0.3234952624958677
FAM186A	chr12	0.30333787045455807
HOXC13	chr12	0.5395001812953879
KRT5	chr12	0.291050529719664
PRB3	chr12	0.3098000963271853
SLCO1C1	chr12	0.34138387189222863
YAF2	chr12	0.6212828053653099
ZDHHC17	chr12	0.3645618781597936
LIMA1	chr12	0.49109318471003843
FGD6	chr12	0.7636392088340114
ACADS	chr12	0.6105585397449611
TUBA1B	chr12	0.8791440645380815
TAS2R50	chr12	0.30533819511451193
KRT86	chr12	0.31479328312304194
COX6A1	chr12	0.8270070098333804
C1R	chr12	0.3451779570717275
MSI1	chr12	0.6493499379052893
ANO6	chr12	0.3400386971681374
DAO	chr12	0.3031280379904776
LLPH	chr12	0.5483758345969536
OS9	chr12	0.3679993545730202
PGAM5	chr12	0.4472790690728562
NR2C1	chr12	0.36349959479454946
POC1B	chr12	0.3369471880781314
MLEC	chr12	0.47517900699580756
VDR	chr12	0.5120098143295875
LIN7A	chr12	0.3298161924202024
MAGOHB	chr12	0.46858796189952184
BHLHE41	chr12	0.46266055461154165
BORCS5	chr12	0.6243064331965377
SLC2A14	chr12	0.4548269439259938
DHH	chr12	0.49030463369343724
SELPLG	chr12	0.416006669584226
PRR13	chr12	0.7055474709436074
P3H3	chr12	0.4459297543021671
PRKAG1	chr12	0.3415558104452473
HNF1A	chr12	0.30514646189528666
FBXW8	chr12	0.3444510129427504
FGF23	chr12	0.3304717124337101
NUP107	chr12	0.37152130822937257
KRT2	chr12	0.30243608227664465
TAFA2	chr12	0.5830939713801762
HSPB8	chr12	0.47387105991994505
ATG101	chr12	0.7034167006713256
DDX55	chr12	0.6866811374044908
GRIN2B	chr12	0.329007399289842
AQP6	chr12	0.5226303516762739
FMNL3	chr12	0.32874756415236556
ORAI1	chr12	0.7682351278178032
SLC2A13	chr12	0.33313980015191536
USP44	chr12	0.7222027529260627
NFE2	chr12	0.33835209216992607
CLEC2A	chr12	0.35538276265434743
C12orf43	chr12	0.5444043795657413
KLRD1	chr12	0.31385949260274604
ANKLE2	chr12	0.46783542900149466
ANAPC5	chr12	0.4059090448685261
SLCO1B1	chr12	0.32020274606951504
CMAS	chr12	0.5678154706455211
PDE1B	chr12	0.5878291307546946
GLT8D2	chr12	0.36834631463504475
THAP2	chr12	0.5432498044686673
TAS2R46	chr12	0.3092679273794884
P2RX4	chr12	0.3291651886468573
RBM19	chr12	0.604481665177677
TPCN1	chr12	0.3203492732528517
PXN	chr12	0.4182966915293699
GNS	chr12	0.3647138145660348
ERGIC2	chr12	0.3777703945287653
CACNB3	chr12	0.43157401914271903
FBRSL1	chr12	0.38868593694014936
TRPV4	chr12	0.5244187472244451
ATP2B1	chr12	0.36817795798494357
TMEM117	chr12	0.35498128716493793
KCNA1	chr12	0.45907115549094407
ARL1	chr12	0.5360383932138578
SLC6A13	chr12	0.2970361578544969
CSAD	chr12	0.6265180589124331
KRT8	chr12	0.43450985797239855
PTMS	chr12	0.8572458680452442
EPS8	chr12	0.5810615144136937
STRAP	chr12	0.48171267618212266
EMG1	chr12	0.6220781953785491
STX2	chr12	0.6071932311789852
PRH2	chr12	0.28157191419062727
TAS2R30	chr12	0.29374515129276235
CLEC2D	chr12	0.3232198635473368
WIF1	chr12	0.5157535801002534
KRT73	chr12	0.2994369494074352
ARL6IP4	chr12	0.6233403443770005
MARCHF9	chr12	0.5099151054380651
BTG1	chr12	0.7634099300018236
RERGL	chr12	0.3281850207655839
ZNF605	chr12	0.3476884363340277
DENND5B	chr12	0.6990645005686782
C12orf60	chr12	0.6829055470976101
PTGES3	chr12	0.7623869088961186
OR10AD1	chr12	0.25735787569545204
PRPH	chr12	0.4520846324288178
SLC39A5	chr12	0.32780126855350356
CNPY2	chr12	0.5025184738326163
HCAR3	chr12	0.29091313131926355
PDZRN4	chr12	0.3496856727862351
MGP	chr12	0.3048920298367547
WNT10B	chr12	0.3809009166723579
SHMT2	chr12	0.5811945399863433
DNAJC14	chr12	0.5659098022413565
CTDSP2	chr12	0.4120210109755251
ATP23	chr12	0.7391316440347588
ACRBP	chr12	0.30923552723283676
OR10P1	chr12	0.2936596774406459
OAS2	chr12	0.34999562872413265
AMDHD1	chr12	0.4302710480782701
DDX11	chr12	0.4310714049162529
RAN	chr12	0.8583167077290186
KRT77	chr12	0.3207300920591759
LRRC10	chr12	0.3065952749489663
MMP17	chr12	0.43725380730046287
SMARCD1	chr12	0.4227813424429467
KDM2B	chr12	0.6767105158662828
GPR19	chr12	0.4089363133783168
CHPT1	chr12	0.6585044811818734
KITLG	chr12	0.6029020498786893
MED13L	chr12	0.3700107983372878
AEBP2	chr12	0.8218857935764919
LUM	chr12	0.32447793280658066
GPR162	chr12	0.5815223017008951
SLC38A4	chr12	0.31150006397297647
ABCB9	chr12	0.3521362618470097
AICDA	chr12	0.29668569558505037
NAV3	chr12	0.3174540680107105
NTF3	chr12	0.30913529176082
KRT6C	chr12	0.29807882074942793
VPS37B	chr12	0.6060829888710002
C12orf42	chr12	0.45038908497235514
LPCAT3	chr12	0.4186154739253755
TBC1D30	chr12	0.47469019451735966
KCNMB4	chr12	0.36247388061927943
SNRPF	chr12	0.5590695844261229
PRB2	chr12	0.2952381699133938
LAG3	chr12	0.5148972775190324
AMHR2	chr12	0.346815545167935
TCTN2	chr12	0.6562197316020777
CACNA1C	chr12	0.5093148097397331
UHRF1BP1L	chr12	0.3425829918918014
METAP2	chr12	0.7667374330791084
MYL6B	chr12	0.649545092766111
CHD4	chr12	0.6987281436410819
FOXJ2	chr12	0.6717354889610844
TEAD4	chr12	0.6248713953054104
IFT81	chr12	0.7242076897732275
BCDIN3D	chr12	0.6392557530792514
PHB2	chr12	0.6470384730095672
BBS10	chr12	0.7002690222750394
LRRC23	chr12	0.6332487504594739
ALDH2	chr12	0.35216270710102965
PRR4	chr12	0.3155845022072697
MRPL51	chr12	0.7880349490377349
ZCCHC8	chr12	0.6082636041323528
CCDC77	chr12	0.6298683945898269
MLF2	chr12	0.41408362979631363
HCAR1	chr12	0.3298391583563726
RNF10	chr12	0.4462133685392928
NAP1L1	chr12	0.39370793477506294
YARS2	chr12	0.5496663065602648
HOXC10	chr12	0.4278262269429395
RAB21	chr12	0.4017502843564932
KRT80	chr12	0.29538115562630535
DIABLO	chr12	0.7480676362508822
ETFRF1	chr12	0.6179342327530299
INHBE	chr12	0.37558188093108696
CLEC9A	chr12	0.29463246331407383
RFX4	chr12	0.4799024139446221
TRAFD1	chr12	0.7200792760105571
GNB3	chr12	0.39004245688818956
MYO1H	chr12	0.31988013457771836
WBP11	chr12	0.7856675484849786
BRI3BP	chr12	0.602353714699096
C12orf73	chr12	0.730801499604778
SYCP3	chr12	0.40320277435067986
TUBA1C	chr12	0.34007423063306647
TAS2R9	chr12	0.30166907243875346
NDUFA12	chr12	0.5990249384933448
ATXN2	chr12	0.41572877806756886
H2AJ	chr12	0.5204880128728949
TBX3	chr12	0.549149006250212
KRT85	chr12	0.2947283965027223
GLIPR1L1	chr12	0.4032401957483809
CCDC62	chr12	0.35492965514279334
MYF6	chr12	0.3419348345303623
OGFOD2	chr12	0.6399782203538923
DUSP16	chr12	0.6527721651632699
DCD	chr12	0.2910450908166692
COQ10A	chr12	0.7466179896269838
VEZT	chr12	0.7254139139020046
INTS13	chr12	0.6263848752625477
B3GNT4	chr12	0.646425807304066
VAMP1	chr12	0.7632037057397177
GYS2	chr12	0.31468377758698796
TBC1D15	chr12	0.6524636170509908
CD9	chr12	0.6971760820707862
FBXL14	chr12	0.43087370650611545
PMEL	chr12	0.5625751725420141
KLRG1	chr12	0.33347618105227955
TAS2R8	chr12	0.32828842919505496
GSG1	chr12	0.3900021410105814
FAR2	chr12	0.5737275455466149
P2RX2	chr12	0.4555251377144501
KNTC1	chr12	0.4057924674056169
STK38L	chr12	0.7058803808505667
PTHLH	chr12	0.4639321193350602
PITPNM2	chr12	0.3583992664242098
SCARB1	chr12	0.6938443343196762
DCP1B	chr12	0.6618364685431615
DNAI7	chr12	0.6107043252464283
SETD1B	chr12	0.5990676844184258
ANKRD33	chr12	0.46979342186067036
OR9K2	chr12	0.29994136458487264
KLRC4	chr12	0.3007728853795878
LRRC43	chr12	0.564290174960488
CLSTN3	chr12	0.3746891435962707
KLRF1	chr12	0.32858961601393777
MMAB	chr12	0.7988126571358573
BTBD11	chr12	0.35143682043918795
PWP1	chr12	0.6344056358306734
SCNN1A	chr12	0.4055238988430636
RAB35	chr12	0.7898853817965354
VWF	chr12	0.3384443120583681
PTPN6	chr12	0.3247819647902913
OR6C75	chr12	0.30236378932120717
MYL2	chr12	0.30727536963913643
AACS	chr12	0.3592180525106386
HSP90B1	chr12	0.6843140126417427
PARPBP	chr12	0.37877325014548713
NUAK1	chr12	0.35133654071344406
APAF1	chr12	0.713067645268386
RPLP0	chr12	0.8342297704707894
RNF41	chr12	0.3693584691259094
TCP11L2	chr12	0.4965895507758272
CIT	chr12	0.7718762513679267
MYRFL	chr12	0.5616214578208627
DDN	chr12	0.3714819056264479
PTPRQ	chr12	0.3125957921999751
WASHC4	chr12	0.8095796042385672
MFAP5	chr12	0.35648476824216424
H3-5	chr12	0.30315406242724463
SSH1	chr12	0.35028038172583403
IGFBP6	chr12	0.3943564091869356
GLIPR1L2	chr12	0.5956425571095405
RPH3A	chr12	0.3182333009704468
DDX51	chr12	0.6806351794272525
AQP2	chr12	0.28834090920417493
LHX5	chr12	0.5080333383730288
RSRC2	chr12	0.47938900613518254
IFNG	chr12	0.30041577188009805
SYT1	chr12	0.49377362099340544
PUS7L	chr12	0.6230585696463165
RHEBL1	chr12	0.5756117200639361
ATF1	chr12	0.4135967847961325
MVK	chr12	0.777178424674077
CAPZA3	chr12	0.29966887091080724
RPS26	chr12	0.7236281031088642
WNT1	chr12	0.44409964076585606
NPFF	chr12	0.2965145366801084
OR6C4	chr12	0.30093628492172597
RACGAP1	chr12	0.36121001260438995
KCNH3	chr12	0.5197793049611993
DDX54	chr12	0.4126931964724571
C12orf56	chr12	0.2992583250635717
FAIM2	chr12	0.42641864441017824
OR6C70	chr12	0.3156007622453764
CRADD	chr12	0.37047989218133315
TAS2R19	chr12	0.33857390060711573
GTF2H3	chr12	0.7337880896775618
TDG	chr12	0.41197903951935
CLEC4D	chr12	0.31889819660042723
MANSC1	chr12	0.6259081517644105
TSPAN8	chr12	0.3030981164623777
ETNK1	chr12	0.7149910948300143
DEPDC4	chr12	0.6345315955169838
MSRB3	chr12	0.6615166231252421
TMPRSS12	chr12	0.5414409682142536
GOLGA3	chr12	0.725655331845004
UBE2N	chr12	0.7357078538861075
CLEC6A	chr12	0.3324445871216066
CEP83	chr12	0.33831344565278987
FAM222A	chr12	0.49988352161149585
EIF2B1	chr12	0.663543293107403
ZNF891	chr12	0.7409042738882576
GAS2L3	chr12	0.3216632135439486
MED21	chr12	0.6432609157279703
PHC1	chr12	0.5086969263642851
SPRYD3	chr12	0.33887921873670573
GPR182	chr12	0.34000927745398535
ANP32D	chr12	0.29807174814785853
PLEKHG7	chr12	0.31896266684600016
CAPS2	chr12	0.5480709941690165
RPAP3	chr12	0.7709818830641678
CAMKK2	chr12	0.5126400400957546
SRSF9	chr12	0.8638056385849664
OR6C1	chr12	0.31023532714390806
OR2AP1	chr12	0.31420437965251063
SOX5	chr12	0.41695754593158274
NUP37	chr12	0.6338011085611888
AGAP2	chr12	0.45290841758590766
NFYB	chr12	0.7684597720831019
BICD1	chr12	0.3402140470537053
EMP1	chr12	0.32532289692530253
DCTN2	chr12	0.7640448158932667
PPP1CC	chr12	0.8335714186409875
CLEC4C	chr12	0.3111480235253656
CDK2AP1	chr12	0.5882657218490767
TMBIM4	chr12	0.5720910886321527
TROAP	chr12	0.6775126146349042
HRK	chr12	0.5542449361915647
ITGB7	chr12	0.36842675539363856
NCAPD2	chr12	0.46871457235534386
SMCO3	chr12	0.31133979943163764
SPRYD4	chr12	0.6426459923115109
CCNT1	chr12	0.48828870258192547
CCDC65	chr12	0.4984965612528394
SLC16A7	chr12	0.3249892675628746
RAP1B	chr12	0.7933968925659315
FBXO21	chr12	0.42948750829805793
TSPAN9	chr12	0.319093537689216
TMEM116	chr12	0.7644164654580512
STAB2	chr12	0.3194284582575822
OR6C68	chr12	0.29946288539575094
PLXNC1	chr12	0.37773782668229333
